Unnamed: 0,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,review_year,review_month,availability_category
6253,30058673,2 bedrooms 2 bathrooms literally at ThonglorBTS,857963,Nadia,Khlong Toei,13.72365,100.57725,Entire home/apt,2271,3,47,2022-12-26,0.95,1,63,11,2022.0,12,Low (0-90 days)
6255,30071703,Comfortable flat near Veijthani Hospital (65 sqm),225326584,KimBuay,Bang Kapi,13.77036,100.63778,Entire home/apt,1296,6,9,2022-11-24,0.18,1,151,6,2022.0,11,Moderat (91-180 days)
6257,30080088,"❤️2 Min walk to BTS Onnut Cozy Wifi,washingmachine",212004527,Som,Vadhana,13.70571,100.60285,Entire home/apt,1770,2,21,2022-10-31,0.42,15,84,5,2022.0,10,Low (0-90 days)
6259,30081627,3A/Quiet Comfortable Condo in BKK Center Asok Nana,131427125,Jj,Vadhana,13.74726,100.55933,Entire home/apt,1533,30,94,2022-09-25,1.88,10,76,12,2022.0,9,Low (0-90 days)
6266,29889039,The LUX Ladprao 10 เดอะลักซ์ ลาดพร้าว 10,214932677,Visani,Chatu Chak,13.80945,100.56634,Private room,1780,1,6,2022-12-14,0.12,6,363,2,2022.0,12,Very High (271-365 days)
6267,30093520,Bangkok - City of Angels-Hyde 11 (Min 30 Day Stay),70268283,Suresh,Vadhana,13.72944,100.58933,Entire home/apt,3500,30,19,2022-10-01,0.38,1,177,6,2022.0,10,Moderat (91-180 days)
6268,29890316,BB Wong Sawang/6 BR/8 BATH/2min MRT/8min JJ Market,16597150,Yuhttana,Bang Sue,13.82777,100.52704,Entire home/apt,4000,2,34,2022-11-21,0.72,2,310,1,2022.0,11,Very High (271-365 days)
6269,29890365,Cozy & bright Pool view 1 bedroom entire Apartment,19155033,Jazz,Phra Khanong,13.69051,100.60364,Entire home/apt,598,3,43,2022-11-08,0.87,1,39,16,2022.0,11,Low (0-90 days)
6273,29894709,New Condo w Pool and Gym near Fashion Island Mall,184339795,Atikun,Khan Na Yao,13.83518,100.66032,Entire home/apt,572,2,54,2022-11-26,1.08,4,225,11,2022.0,11,High (181-270 days)
6274,29898991,"Baan Nornlen Residence, NO.301 Comfy room",7825375,Sutasinee,Sathon,13.7193,100.52995,Private room,1200,2,12,2022-12-10,0.25,9,169,2,2022.0,12,Moderat (91-180 days)
6275,30116153,2 mins walk from sky train - near thonglor,225905502,Jenesis,Phra Khanong,13.69853,100.60412,Entire home/apt,550,1,76,2022-12-03,1.55,3,97,17,2022.0,12,Moderat (91-180 days)
6278,29908905,YOLO Bkk Hotel lB&Bl BTS&MRTl Nothing to lose,18234321,Yue,Vadhana,13.74635,100.55773,Hotel room,3331,1,18,2022-07-14,0.36,13,339,2,2022.0,7,Very High (271-365 days)
6279,29909506,YOLOBangkok Hotel lB&Bl BTS-MRT l L'amour est bleu,18234321,Yue,Vadhana,13.7449,100.55825,Hotel room,5089,1,87,2022-07-07,1.75,13,352,1,2022.0,7,Very High (271-365 days)
6280,29909838,Private Double Room with Private Bathroom,66818543,T-Boutique Hostel,Parthum Wan,13.73738,100.52157,Hotel room,1389,1,6,2022-07-27,0.12,6,284,4,2022.0,7,Very High (271-365 days)
6285,30334715,SO Stay Over in Silom and walk to everywhere,227784412,Bank,Bang Rak,13.72531,100.51978,Entire home/apt,1029,1,28,2022-12-11,0.62,19,164,9,2022.0,12,Moderat (91-180 days)
6286,30338083,Walk to BTS station+Convenient+Friendly host 中文沟通,27695939,Merlisa,Bang Na,13.68162,100.61133,Entire home/apt,450,148,9,2022-01-20,0.2,1,360,1,2022.0,1,Very High (271-365 days)
6288,30129507,Breezy Condo Next To St Food&Night Life: V,49539775,Max,Vadhana,13.74768,100.55816,Entire home/apt,1200,30,89,2022-12-16,1.79,36,153,31,2022.0,12,Moderat (91-180 days)
6290,29910924,Private Single Room with Private Bathroom,66818543,T-Boutique Hostel,Parthum Wan,13.73754,100.5217,Hotel room,1175,1,4,2022-12-14,0.79,6,296,4,2022.0,12,Very High (271-365 days)
6291,30134702,Spacious one bedroom with lake view in Sukhumvit,32047232,Mattaneeya,Vadhana,13.72913,100.57449,Entire home/apt,1733,21,10,2022-06-11,0.21,2,271,2,2022.0,6,Very High (271-365 days)
6295,30138188,❤️Homey​ Cozy❤️5 Minwalk toMRTWifiWashing Machine,212004527,Som,Din Daeng,13.78693,100.57293,Entire home/apt,1699,1,19,2022-10-05,0.39,15,39,8,2022.0,10,Low (0-90 days)
6300,30570248,曼谷市中心地铁汇狂站出口5分钟 最大火车夜市 代购按摩街 汇狂夜市 建兴酒家 华人必住民宿9,105689479,Taosiam,Huai Khwang,13.78076,100.57504,Private room,900,1,37,2022-12-21,0.75,34,303,2,2022.0,12,Very High (271-365 days)
6304,30142132,New Eco room 6 mins to  Don Muang DMK Airport,156885501,Nat,Lak Si,13.89844,100.58627,Private room,569,1,15,2022-10-25,0.3,9,270,3,2022.0,10,High (181-270 days)
6307,30164405,Join a roomy modern lifestyle in vibrant Sukhumvit,226429939,Apinya,Vadhana,13.74305,100.55592,Entire home/apt,2750,1,5,2022-11-10,0.1,9,0,3,2022.0,11,
6308,30168700,"Breakfast includes, 120m/1min to MRT.",226646586,Pin,Bang Phlat,13.79348,100.507,Private room,379,1,1,2022-10-24,0.45,2,261,1,2022.0,10,High (181-270 days)
6309,30170964,Beige Poshtels + Netflix / near DMK,72302266,Chattva,Don Mueang,13.91107,100.57275,Private room,680,1,7,2022-12-23,0.19,7,352,5,2022.0,12,Very High (271-365 days)
6312,30572084,"Deluxe Family 4 pax with Golden Mont view, Bangkok",32101291,Punyada,Phra Nakhon,13.75252,100.50473,Private room,1449,1,47,2022-12-10,0.97,4,27,35,2022.0,12,Low (0-90 days)
6315,30188875,Plush 3BR and Sukhumvit’s warm heart near BTS Nana,226429939,Apinya,Vadhana,13.74337,100.55564,Entire home/apt,5393,1,37,2022-12-26,0.96,9,16,26,2022.0,12,Low (0-90 days)
6317,30190355,"Spacious bargain 2 BR,  near Ploenchit BTS",226429939,Apinya,Parthum Wan,13.74711,100.54989,Entire home/apt,3543,1,10,2022-12-18,0.2,9,16,4,2022.0,12,Low (0-90 days)
6318,30577801,Monthly#7F@CENTRAL +2 beds@BTS Asok&MRT SUKHUMVIT,4385665,Yefeng,Khlong Toei,13.73475,100.55733,Entire home/apt,3659,1,119,2022-12-19,2.43,24,57,34,2022.0,12,Low (0-90 days)
6321,30592309,"5Mins walkMRT Rama9, Jodd Night Market.",40262107,Patty,Din Daeng,13.75729,100.56128,Entire home/apt,1371,1,30,2022-11-28,0.61,39,88,1,2022.0,11,Low (0-90 days)
6326,30357079,"Deluxe Room close to BTS Nana, Bumrungrad Hosp.",226610270,Smart,Vadhana,13.7474,100.55514,Hotel room,2043,1,2,2022-06-10,0.04,2,365,1,2022.0,6,Very High (271-365 days)
6327,30199921,(T1) Large Studio Full kitchen 1 min to BTS,10170452,Narn,Khlong San,13.72042,100.49561,Entire home/apt,1385,1,54,2022-12-26,1.11,15,269,4,2022.0,12,High (181-270 days)
6328,30357104,"Superior Room close to BTS Nana, Bumrungrad Hosp.",226610270,Smart,Vadhana,13.74589,100.55499,Hotel room,1839,1,7,2022-10-16,0.14,2,365,2,2022.0,10,Very High (271-365 days)
6331,30359588,"5PAXS, 1min walk to BTS, near Bumrungrad Hospital",42594121,Gift,Parthum Wan,13.74344,100.55039,Entire home/apt,2800,1,12,2022-08-04,0.25,21,360,1,2022.0,8,Very High (271-365 days)
6333,30594430,"Superior Golden mount view suite, old town Bangkok",32101291,Punyada,Phra Nakhon,13.75252,100.50473,Hotel room,1065,1,12,2022-10-17,0.25,4,65,8,2022.0,10,Low (0-90 days)
6334,30200831,月租|50%看眉兰河日出夜景落地玻璃窗一房一厅Iconsiam-5min BTS-2min,131270916,Magic,Khlong San,13.71892,100.49476,Entire home/apt,1300,30,68,2022-09-19,1.37,33,296,2,2022.0,9,Very High (271-365 days)
6335,30208045,Super Cozy Bussaba Condo home@Suvarnabhumi airport,20419071,Naraporn,Min Buri,13.80173,100.74279,Private room,750,1,4,2022-12-10,0.08,7,262,3,2022.0,12,High (181-270 days)
6336,30211074,Modern spacious desirable 2BR 100 m. from BTS Nana,226429939,Apinya,Vadhana,13.74235,100.55602,Entire home/apt,4179,1,20,2022-10-24,0.41,9,0,13,2022.0,10,
6340,30595856,1 Bedroom Column Bangkok Sukhumvit16 near Foodland,229495124,Sasithorn,Khlong Toei,13.7338,100.5618,Hotel room,4774,1,13,2022-11-29,0.26,2,0,4,2022.0,11,
6345,30225678,BTS Asok - Home in Vintage Thai Restaurant / HOPE,64766569,Maria,Vadhana,13.74011,100.56567,Private room,990,3,11,2022-12-19,0.23,8,341,3,2022.0,12,Very High (271-365 days)
6349,30751617,"5Mins walk MRT Rama9, walk to Jodd Night Market",40262107,Patty,Din Daeng,13.75592,100.56145,Hotel room,1371,1,21,2022-10-23,0.43,39,178,1,2022.0,10,Moderat (91-180 days)
6350,30754359,Brand New Colonial House Near Choapraya River,230139061,Premmanat,Bang Rak,13.72265,100.52067,Entire home/apt,2602,1,13,2022-11-16,0.27,7,332,9,2022.0,11,Very High (271-365 days)
6352,30602895,Cozy 2BR Apt. 10 mins to MRT Sirikit -4th Fl,79722098,Nuan,Khlong Toei,13.71889,100.56318,Entire home/apt,1919,1,88,2022-12-18,1.8,7,122,26,2022.0,12,Moderat (91-180 days)
6353,30605085,Exceptional location heart of BKK Rachaprasong/4BR,42594121,Gift,Parthum Wan,13.74483,100.54932,Entire home/apt,4986,1,13,2022-12-10,0.27,21,352,7,2022.0,12,Very High (271-365 days)
6355,30609037,2mins walk BTS/CBD BKK/2BR/Bumrungrad Hos/ibaby,42594121,Gift,Parthum Wan,13.74271,100.54944,Entire home/apt,2590,1,24,2022-12-12,0.49,21,354,11,2022.0,12,Very High (271-365 days)
6356,30637823,PSM@DONMUANG,204723413,พงศกร,Don Mueang,13.93573,100.56579,Private room,550,1,1,2022-08-12,0.22,2,365,1,2022.0,8,Very High (271-365 days)
6357,30638143,The Lux Ladprao 10,214932677,Visani,Chatu Chak,13.80945,100.56634,Private room,1780,1,11,2022-10-15,0.23,6,363,3,2022.0,10,Very High (271-365 days)
6358,30646614,The Lux - Ladprao 10,214932677,Visani,Chatu Chak,13.80945,100.56634,Private room,1780,1,1,2022-11-14,0.67,6,363,1,2022.0,11,Very High (271-365 days)
6360,30676626,Baan Seree – unit #4,210140238,Joseph,Sathon,13.7184,100.52615,Entire home/apt,2721,2,26,2022-11-27,0.53,4,119,4,2022.0,11,Moderat (91-180 days)
6365,30756840,Bright & Modern Studio at City Center,21315815,Tanny,Yan na wa,13.7053,100.53543,Entire home/apt,2150,4,32,2022-12-24,0.79,5,137,23,2022.0,12,Moderat (91-180 days)
6366,30760329,"cozy 1br,500m@BTS E5,Skytop pool/Gym@50F,NetFlix",5984433,Sunnot,Khlong Toei,13.728261947631836,100.5680160522461,Entire home/apt,1608,1,81,2022-11-20,1.7,19,66,23,2022.0,11,Low (0-90 days)
6368,30385833,"Budget Room near Chatuchak, DMK airport, MRT",21970931,Nui,Bang Sue,13.81975,100.5297,Entire home/apt,741,1,79,2022-12-06,1.6,22,120,28,2022.0,12,Moderat (91-180 days)
6369,30763009,One bedroom condo near skytrain,104122286,Laksanara,Phasi Charoen,13.71071,100.45188,Entire home/apt,650,1,38,2022-09-21,0.79,9,340,5,2022.0,9,Very High (271-365 days)
6372,30772646,Cozy6paxBalcony MRT Phraram9/4Central Rama9,170532676,Sony,Din Daeng,13.7564,100.56315,Entire home/apt,1467,1,59,2022-12-23,1.2,31,177,17,2022.0,12,Moderat (91-180 days)
6376,30777599,"Comfortable Studio, 1 step to MRT, near Chatuchak",21970931,Nui,Bang Sue,13.81849,100.53313,Entire home/apt,751,5,31,2022-12-11,0.64,22,134,5,2022.0,12,Moderat (91-180 days)
6380,30392792,BTS ThongLo  日式温泉公寓 直达暹罗 NANA 四面佛,67585919,Summer,Khlong Toei,13.71832,100.57532,Entire home/apt,1581,7,7,2022-08-30,0.14,25,362,4,2022.0,8,Very High (271-365 days)
6382,30393874,Lovely home,94122642,Paul.Bkk,Bang Khae,13.694,100.39123,Entire home/apt,350,20,4,2022-06-10,0.09,2,300,2,2022.0,6,Very High (271-365 days)
6383,30779533,City Center/Shopping/BTS Phrom Phong/娱乐商务全能贵妇商场,220955697,Fai,Khlong Toei,13.7264,100.56862,Entire home/apt,900,28,47,2022-10-01,0.97,1,93,4,2022.0,10,Moderat (91-180 days)
6385,30414864,Pool View Rich Park Cozy Living @Taopoon MRT,33648272,Jeenie,Bang Sue,13.80612,100.53185,Entire home/apt,550,1,47,2022-12-12,0.96,22,303,10,2022.0,12,Very High (271-365 days)
6387,30781633,The Cube Plus  Minburi Free WIFI,174327359,Supalerk,Min Buri,13.81298,100.71971,Private room,850,1,4,2022-08-25,0.11,1,79,1,2022.0,8,Low (0-90 days)
6390,30428861,Beautiful room at Town area BTS Saphan Taksin,17320385,Duangnate,Bang Rak,13.72218,100.51644,Private room,1400,1,12,2022-09-14,0.25,3,364,4,2022.0,9,Very High (271-365 days)
6392,30441399,TOP LUXURY CBD 215sqm 1Mins Skytrain FreeWIFI+POOL,39744308,Ed,Bang Rak,13.72463,100.53163,Entire home/apt,3983,1,43,2022-11-04,0.93,12,244,7,2022.0,11,High (181-270 days)
6396,30468865,"BED STATION Hostel Khaosan: POOL, GYM and BAR!!",24987548,BED STATION Hostel,Phra Nakhon,13.7595,100.49723,Shared room,486,1,25,2022-11-16,0.53,3,363,12,2022.0,11,Very High (271-365 days)
6399,30486035,"Spacious 2 BR, balcony large kitchen nearPathumwan",226429939,Apinya,Parthum Wan,13.74502,100.54847,Entire home/apt,3536,1,13,2022-12-23,0.26,9,295,5,2022.0,12,Very High (271-365 days)
6400,30486332,"Quiet, modern 2BR apartment near BTS Large kitchen",226429939,Apinya,Parthum Wan,13.74565,100.54862,Entire home/apt,3414,1,19,2022-12-20,0.39,9,269,8,2022.0,12,High (181-270 days)
6401,30487531,【曼谷中心日本區第一高楼】楼下网红咖啡/24小时7-11/泰式美食街/步行可达堂吉柯德/超人气酒吧,225304803,Narak,Vadhana,13.73963,100.58961,Entire home/apt,999,30,44,2022-10-31,0.9,3,61,4,2022.0,10,Low (0-90 days)
6404,30515427,704★Nara Suite Residence★Kitchen会说中文,132473239,Amb Ville,Yan na wa,13.69901,100.53356,Entire home/apt,1190,1,27,2022-06-20,0.57,25,63,1,2022.0,6,Low (0-90 days)
6406,30516507,Cozy 2 BR Apt. 10 mins to MRT Sirikit -2nd Fl,79722098,Nuan,Khlong Toei,13.71966,100.56487,Entire home/apt,1933,1,76,2022-12-14,1.56,7,124,16,2022.0,12,Moderat (91-180 days)
6415,30702862,"Luxury condo, BTS Phrom Phong Sukhumvit",122363222,Chonny,Khlong Toei,13.72393,100.5669,Entire home/apt,1719,2,78,2022-11-01,1.59,19,265,1,2022.0,11,High (181-270 days)
6416,30784060,CuteCocoon2-Asok BTS MRT 250m Studio 1Bath,29821030,Diow,Khlong Toei,13.73389,100.56231,Entire home/apt,2629,1,130,2022-12-16,2.66,5,178,50,2022.0,12,Moderat (91-180 days)
6417,30519700,706A★Nara Suite Residence★,132473239,Amb Ville,Yan na wa,13.70103,100.5345,Entire home/apt,990,1,67,2022-11-06,1.36,25,80,9,2022.0,11,Low (0-90 days)
6418,30528378,告别团客区/真正曼谷本地网红餐饮区/近EM商场/近日本堂吉诃德/近夜市【亿甲迈豪华景观公寓】,225304803,Narak,Vadhana,13.73891,100.59021,Entire home/apt,900,29,13,2022-11-15,0.27,3,59,2,2022.0,11,Low (0-90 days)
6420,30531640,"Relaxing in heart of BKK, BTS, Wifi, Pool, Gym 57",21546515,Suksun,Vadhana,13.72963,100.5762,Entire home/apt,1108,28,9,2022-10-31,0.19,3,52,2,2022.0,10,Low (0-90 days)
6421,30536800,Great stay near Nana/Bamrungrad@150SQM 2BR,215798558,Mint,Vadhana,13.74733,100.55262,Entire home/apt,1800,1,6,2022-08-04,0.12,7,28,2,2022.0,8,Low (0-90 days)
6423,30539101,702★Nara Suite Residence★2KingBed+Kitchen★会说中文,132473239,Amb Ville,Yan na wa,13.7008,100.53488,Entire home/apt,1690,1,123,2022-11-02,2.65,25,121,6,2022.0,11,Moderat (91-180 days)
6424,30540889,"2 ENTIRE CONDOMINIUM, Free Wifi/Gym&Pool/Parking",50499205,Yossawan,Bang Kapi,13.76377,100.64151,Entire home/apt,590,1,59,2022-12-11,1.19,4,326,20,2022.0,12,Very High (271-365 days)
6425,30541178,14th Floor Studio Apartment in Hua Mak,135603167,Katemanee,Bang Kapi,13.76344,100.64804,Entire home/apt,450,28,6,2022-12-13,0.12,5,321,1,2022.0,12,Very High (271-365 days)
6426,30542201,Cozy 2 BR Apt. 10 mins to MRT Sirikit -3rd Fl,79722098,Nuan,Khlong Toei,13.71966,100.56447,Entire home/apt,1933,1,63,2022-12-12,1.28,7,134,22,2022.0,12,Moderat (91-180 days)
6427,30547298,Studio at Silom,229170768,Edwin,Bang Rak,13.72548,100.53186,Entire home/apt,1000,2,31,2022-12-06,0.63,1,169,1,2022.0,12,Moderat (91-180 days)
6430,31025787,"BTS Thonglo 通羅站-超長泳池健身房溫泉WIFI, Near 711,BIGC 한국어",192275946,Mei Chan,Khlong Toei,13.71986,100.57559,Entire home/apt,1316,1,61,2022-12-13,1.29,1,79,17,2022.0,12,Low (0-90 days)
6433,30721534,Designer Studio2 city cente /Full kitchen/BTS/WIFI,219983414,Matta,Khlong Toei,13.72026,100.57526,Entire home/apt,6000,1,2,2022-08-18,0.09,7,334,1,2022.0,8,Very High (271-365 days)
6458,30724627,10 Mix Dormitory Room,228535635,Pornchai,Phra Nakhon,13.75908,100.49687,Shared room,550,1,1,2022-11-27,0.94,62,90,1,2022.0,11,Low (0-90 days)
6466,31025938,"26 m2, bathtub, 3pax, Airport Link/BTS Phayathai",231387551,Hotel Tranz,Ratchathewi,13.7555,100.53355,Private room,3900,1,3,2022-07-12,0.07,7,175,1,2022.0,7,Moderat (91-180 days)
6473,31029786,Near The Grand Palace/ASOK Station/Sukhumvit#05,201677068,Curry,Khlong Toei,13.7351,100.55919,Entire home/apt,2057,1,60,2022-12-11,1.24,228,361,18,2022.0,12,Very High (271-365 days)
6474,30796564,Perfect for Long stay near Bamrungrad 2BR/150SQM,215798558,Mint,Vadhana,13.74751,100.55408,Entire home/apt,1800,2,6,2022-12-04,0.13,7,29,1,2022.0,12,Low (0-90 days)
6478,31031416,月租|50%看湄南河夜景日出日落12F全景落地窗大一房BTS2min/ICONSIAM5min,131270916,Magic,Khlong San,13.72156,100.49489,Entire home/apt,1170,29,22,2022-02-19,0.46,33,352,2,2022.0,2,Very High (271-365 days)
6479,30804041,Near The Grand Palace/ASOK Station/Sukhumvit 5mins,201677068,Curry,Khlong Toei,13.73385,100.55714,Entire home/apt,2057,1,76,2022-12-14,1.55,228,361,19,2022.0,12,Very High (271-365 days)
6484,30814808,❤️20% OFF Bangkok River View WiFi near Street Food,19266319,Alex,Bang Rak,13.73003,100.5152,Entire home/apt,2986,28,51,2022-12-07,1.06,36,241,9,2022.0,12,High (181-270 days)
6485,31043918,Comfy Living opposite Ferris Wheel for last minute,178014233,LisaKi,Bang Kho laen,13.70196,100.50584,Entire home/apt,1150,90,38,2022-01-20,0.79,1,87,1,2022.0,1,Low (0-90 days)
6486,30825455,Enchanting Classical Room near Skytrain Station,230139061,Premmanat,Bang Rak,13.72311,100.52161,Hotel room,1725,1,3,2022-11-06,0.53,7,340,3,2022.0,11,Very High (271-365 days)
6489,30725382,"^Hello weekend, please stay as long as you like.^",203184924,Nicha,Bang Na,13.67204,100.60473,Entire home/apt,889,2,77,2022-12-20,1.58,1,297,16,2022.0,12,Very High (271-365 days)
6494,30725806,14 Lady Dormitory Room,228535635,Pornchai,Phra Nakhon,13.75929,100.4969,Shared room,550,1,1,2022-04-09,0.11,62,180,1,2022.0,4,Moderat (91-180 days)
6512,30827109,Delightful Classical Superior near Chaopraya River,230139061,Premmanat,Bang Rak,13.72225,100.5218,Hotel room,2114,1,3,2022-05-22,0.06,7,335,2,2022.0,5,Very High (271-365 days)
6513,30827613,Classical Deluxe in the Center of Bangkok,230139061,Premmanat,Bang Rak,13.72155,100.52161,Hotel room,2349,1,2,2022-02-13,0.04,7,351,1,2022.0,2,Very High (271-365 days)
6521,30832106,网红ins抖音打卡看湄南河夜景高层16楼ICONSIAM最大购物中心BTS2min无边泳池健身房夜景,131270916,Magic,Khlong San,13.71992,100.49471,Entire home/apt,1300,29,26,2022-09-17,0.53,33,327,3,2022.0,9,Very High (271-365 days)
6523,30834591,Natee Hostel-10 Bunk Beds Mixed Dorm,226784821,Natee,Ratchathewi,13.75292,100.53797,Shared room,420,1,3,2022-12-11,0.07,11,364,2,2022.0,12,Very High (271-365 days)
6527,30837116,Natee Hostel-4 Bunk Beds Mixed Dorm En-suite,226784821,Natee,Ratchathewi,13.7528,100.53832,Shared room,585,1,1,2022-07-22,0.19,11,336,1,2022.0,7,Very High (271-365 days)
6528,30838228,Luxury 2BR/2Bath @ EmQuartier Rooftop Pool & Gym,89820474,Ken-Bambu,Khlong Toei,13.72658,100.56676,Entire home/apt,3500,2,28,2022-12-15,0.57,48,128,2,2022.0,12,Moderat (91-180 days)
6532,30842422,Neo-Vintage 3 BR House★Siam/Pratunam★2 mins to BTS,692474,Aim,Ratchathewi,13.75622,100.53227,Entire home/apt,3666,2,152,2022-12-26,3.12,4,317,59,2022.0,12,Very High (271-365 days)
6540,30879934,4paxs MRT Phraram9/Central Rama9 WalkableR11,170532676,Sony,Din Daeng,13.75784,100.5614,Entire home/apt,886,1,67,2022-07-13,1.37,31,164,1,2022.0,7,Moderat (91-180 days)
6551,30891463,The Lux Ladpraw 10,214932677,Visani,Chatu Chak,13.80945,100.56634,Private room,1780,1,7,2022-08-20,0.15,6,363,2,2022.0,8,Very High (271-365 days)
6556,30897743,ONLY 10 min walk BTS Ari / BAANNUENG @ari5[Suite],183921210,First,Phaya Thai,13.78078,100.53972,Private room,2000,1,3,2022-07-31,0.06,5,353,1,2022.0,7,Very High (271-365 days)
6565,30909642,4paxs MRT Phraram9/Central Rama9 walkableR1,170532676,Sony,Din Daeng,13.75714,100.56331,Entire home/apt,900,1,60,2022-12-18,1.25,31,168,17,2022.0,12,Moderat (91-180 days)
6566,30910244,Cozy6paxBalcony MRT Phraram9/2Central Rama9,170532676,Sony,Din Daeng,13.75607,100.56322,Hotel room,1186,1,27,2022-12-08,0.56,31,173,6,2022.0,12,Moderat (91-180 days)
6567,30912587,3BR Family/Netflix/POOL/Kitchen/Metro Train/Wifi,50661571,David,Huai Khwang,13.76042,100.56902,Entire home/apt,1910,20,89,2022-10-31,1.9,1,260,6,2022.0,10,High (181-270 days)
6568,30914892,"☆3 Bedrooms Penthouse, big living ☆ Muji inspired",216709072,Nimit,Vadhana,13.73445,100.56805,Hotel room,8283,1,131,2022-12-11,2.67,5,329,33,2022.0,12,Very High (271-365 days)
6570,30916054,DUPLEX LOFT UPTO 4 | WALK PLATINUM MALL |,192217276,Pratunam Design,Ratchathewi,13.75048,100.53799,Private room,3301,1,87,2022-11-27,1.78,9,333,26,2022.0,11,Very High (271-365 days)
6581,30917831,"Hot Deal 5BR Entire Villa 7Bath BTS/MRT, JJ MARKET",231041483,Piti,Chatu Chak,13.8016,100.55495,Entire home/apt,7250,1,108,2022-11-08,2.34,3,136,29,2022.0,11,Moderat (91-180 days)
6582,31379626,"202 ✪ 3mins to BTS, Near DMK, JJ Market, 7-11",36424698,Viewii Siraprapha,Chatu Chak,13.82563,100.56532,Entire home/apt,542,1,93,2022-12-22,1.94,9,135,25,2022.0,12,Moderat (91-180 days)
6583,31383528,4 Chic Studios / Free 1st BF,228012667,Midas,Phaya Thai,13.76682,100.54358,Entire home/apt,5541,1,3,2022-09-08,0.08,17,358,2,2022.0,9,Very High (271-365 days)
6586,31077175,FREE PICK UP⭐BKK AIRPORT/BREAKFAST/PRIVATE DELUXE,158545122,Pailin,Lat Krabang,13.72132,100.76495,Private room,1032,1,807,2022-12-12,16.62,3,348,146,2022.0,12,Very High (271-365 days)
